Codigo;Nombre;Categoria;Proveedor;Stock;Costo;Precio;
090125151589;Spirulina CON GARCINIA x 60 un HYDRO FARMING;Medicinales y Energeticos;Eco Tierra;0;711.00;1328.40;
7795882100018;Spirulina en comprimidos x 60 un de 500 mg cu Bogado;Medicinales y Energeticos;Eco Tierra;-16;1204.75;8770.00;
2432;Spirulina en polvo Bhikkus 120 gr;Medicinales y Energeticos;Nicolás Duek;0;;1795.20;
2433;Spirulina en polvo Bhikkus 50 gr;Medicinales y Energeticos;Nicolás Duek;0;;864.00;
7798142380854;Spirulina en Polvo ORGANIKAL;Algas;;-1;;13300.00;
2434;Spirulina en polvo ORGANIKAL  doypack 50grs;Medicinales y Energeticos;El Ceibo;0;788.03;1470.00;
2435;Spirulina importada 100grs SUMA QAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-2;;1328.40;
2436;Spirulina importada 50grs SUMA QAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-4;0.00;6870.00;
723540525634;Spirulina organica granulada  x 60 un de 500 mg cu Bogado;Medicinales y Energeticos;Beatriz cosméticos;-4;;8770.00;
8904150127483;SRI LADDU BAR arandanos;Dulces;;0;0.00;1600.00;
8906038788601;SRI LADDU BAR Brownie;barritas;Crackines (Milgal) Lucas;-139;169.85;1600.00;
8906038788649;SRI LADDU BAR choco y coco;galletas;Mi Soja (Soja SRL);-28;0.00;1600.00;
8904150127438;SRI LADDU BAR frutos rojos;galletas;Mi Soja (Soja SRL);-96;169.85;1600.00;
8904150195338;SRI LADDU BAR menta;barritas;;-14;0.00;1600.00;
2353;Sriracha 300g PAMPA GOURMET;Salsas y Mayonesas;Green & CO;0;;2442.00;
7798131061399;sriracha pampa gourmet 300g;Aceites;;0;0.00;7690.00;
2440;Stevia Chacra El comienzo;harinas;Brote Harina (fj organico);0;;441.60;
2442;Stevia en polvo jual 90g;Endulzantes;Fernanda - Alimentos Naturales;0;;178.80;
2443;Stevia hojas 50g Plut;yuyerio y condimentos;Yuyos Andy;-21;1591.00;4300.00;
7798143230349;Stevia jual BEST 110ml;Dulces;;-4;1.00;5840.00;
7798143230264;Stevia liquida jual 125ml;Endulzantes;Liliana pintofruta;-9;0.00;4600.00;
3466;Stevia molida O KAA HEE dulce misionera 50g;Dulces;;-20;;3000.00;
7798165591008;Stevia sobrecitos organica Beepure 40 un;Miel;Beepure;0;466.10;871.20;
7798131740188;Stevia Trever x100ml;Endulzantes;;-22;;5120.00;
7798131740195;Stevia Trever x200ml;Dulces;Crackines (Milgal) Lucas;-2;;5120.00;
7798137494221;Stick Vegan 130g Natularroz;Snack;Tienda veggie (Holy places srl);-5;;966.00;
1222;Sticks Mozzarella NATURALRROZ;Comidas congeladas;;0;;1268.40;
2449;Suavizante para la ropa 1.8 lt Mas Limpio;Limpieza biodegradable;Mas Limpio;-6;;5700.00;
2450;Suavizante para la ropa 5 lt Mas Limpio;Limpieza biodegradable;Mas Limpio;-2;;13470.00;
2451;Suavizante para la ropa 900 cc Mas Limpio;Limpieza biodegradable;Mas Limpio;-19;;2850.00;
2452;Suico 50g Plut;yuyerio y condimentos;Yuyos Andy;-16;747.00;2500.00;
2453;Sulfato de magnesio 150grs Veritasalud;Medicinales y Energeticos;Prama Nestor Palmetti;0;;996.00;
2454;Sulfato de magnesio 200gr VERITASALUD;harinas;VeritaSalud;-1;;7650.00;
723540584693;Sulfato de Magnesio PRAMA;Varios;Prama Nestor Palmetti;-4;;1068.00;
7798415092033;Super bar Mani DIABLA 35g;barritas;;-31;0.00;2090.00;
7798415092026;Super bar naranja DIABLA 35g;barritas;;-6;0.00;2090.00;
COECO0011;Suprema deshuesada x UNIDAD COECO;Huevos y pollos;Coeco;-94;2133.00;15100.00;
7798131061917;sweet chili picante pampa gourmet 310g;Aceites;;-1;0.00;6900.00;
011210000018;Tabasco x60ml;Salsas y Mayonesas;Green & CO;-1;;5490.00;
723540585270;Tacopram laminas para tacos Prama;yuyerio y condimentos;Prama Nestor Palmetti;-7;0.00;6700.00;
12345;Tahine 160gr;Varios;Plante;-1;;2595.60;
2458;Tahine Gourmet Recetas de entonces;infusiones;VIVET;0;;1010.40;
2459;Tahine sesamo x 200grs;Conservas;Green & CO;0;;499.20;
298553;Tahini 160gr PLANTE;Varios;Plante;-8;;2535.60;
453678948432;Tahini 165grs chico oh yeah;Salsas y Mayonesas;Oh Yeah It's Vegan!;-85;0.00;8300.00;
453678947321;Tahini 330grs mediano oh yeah;Salsas y Mayonesas;Oh Yeah It's Vegan!;-77;0.00;10900.00;
453678946210;Tahini 590grs grande oh yeah;Salsas y Mayonesas;Oh Yeah It's Vegan!;-33;0.00;17500.00;
7798255730393;Tahini Babaganush 220g ONNEG;Refrigerados;Tienda veggie (Holy places srl);-1;0.00;1939.20;
2464;Talco rosas romero 80 gr BIOTERRA;Cosmetica natural;Bio Terra;-8;;8070.00;
2466;Tapa empanada con semillas 420grs;Lacteos;Felices Las Vacas (Logica Natural S.R.L);0;118.50;220.80;
2467;Tapa Pascualina con semillas 500grs;Lacteos;Felices Las Vacas (Logica Natural S.R.L);0;138.25;256.80;
2469;Tapas pempanadas sin tacc REINA VEGANA;Pastas;Troncoso (All Natural Distribucion);0;;398.40;
2470;Tapas ptarta sin tacc REINA VEGANA;Pastas;Troncoso (All Natural Distribucion);0;;398.40;
124241;Tarta individual VARDO;Comidas congeladas;;-19;0.00;8800.00;
2472;Tarta vegana integral AMOEDO;Lacteos;Tienda veggie (Holy places srl);0;;546.00;
2473;Tarta Vegana LEOFANTI calabazaMediterranea;infusiones;Beatriz cosméticos;0;;486.00;
2474;tartas de Seitan EL SENDERO;Lacteos;Seitan Carmen;0;;849.60;
7795513123713;TE ayurvedico amor Mayadevi 40g;Bebidas;;-2;;3215.00;
7795513123706;Te ayurvedico apcha Mayadevi 40g;infusiones;;-2;;3215.00;
7795513123737;TE ayurvedico cacao Mayadevi 40g;infusiones;;-8;;3215.00;
7795513123744;TE ayurvedico chai Mayadevi 40g;Bebidas;;-1;;3215.00;
7795513123676;Te ayurvedico pitta Mayadevi 40g;infusiones;;-2;;3215.00;
7795513123683;TE ayurvedico tridosha Mayadevi 40g;infusiones;;-2;;3215.00;
2476;Te Bancha en hojas Jesper 50 gr;infusiones;Fernanda - Alimentos Naturales;0;;189.60;
2477;Te Chamana 15 saquitos;infusiones;Fernanda - Alimentos Naturales;0;;328.80;
2479;Te de burro (Burrito) PLUT 50g;yuyerio y condimentos;Yuyos Andy;-100;815.00;3200.00;
2480;Tè de coca Windsor x 10 saquitos;infusiones;Eco Tierra;0;197.50;368.40;
2481;Te de invierno Prama;yuyerio y condimentos;Prama Nestor Palmetti;0;;468.00;
2482;Te Heredia ( NEGROVERDEROJOMANZANILLA);infusiones;El Ceibo;0;337.73;2172.00;
2483;Te Heredia BIENESTAR SURTIDO;infusiones;El Ceibo;0;446.55;835.20;
7798003740568;Te Heredia CLASICO SURTIDO;infusiones;El Ceibo;0;439.04;2172.00;
7798003740247;Te Heredia Herby DIGESTIVO;infusiones;El Ceibo;-1;382.76;2172.00;
2488;Te Heredia JENGIBRE;infusiones;Frusan (Gerardo Lassalle);0;;698.40;
7798003740841;Te Heredia Manzanilla;Varios;El Ceibo;-1;337.73;4200.00;
7798003740506;Te Heredia MEDITACION;infusiones;El Ceibo;-1;472.82;2172.00;
7798003740681;Te Heredia MONOHIERBAS SURTIDO;infusiones;El Ceibo;-2;348.98;4200.00;
7798003740346;Te Heredia Negro;Varios;El Ceibo;-1;337.73;2172.00;
7798003740261;Te Heredia NOCHE DESCANSO;infusiones;El Ceibo;-5;480.32;4200.00;
7798003740360;Te heredia Passion Chai;infusiones;;-2;0.00;2172.00;
7798003740384;Te Heredia rojo;Varios;El Ceibo;-1;337.73;2172.00;
7798003740315;Te Heredia ROSA MOSQUETA;infusiones;El Ceibo;0;427.79;2172.00;
7798003741053;Te Heredia Sedan;infusiones;;-4;0.00;2172.00;
7798003740698;Te heredia Surtido Bienestar;infusiones;;-5;0.00;2172.00;
7798003740285;te Heredia verde;Varios;El Ceibo;-4;337.73;4200.00;
2495;Te Heredia Wang lee;infusiones;Frusan (Gerardo Lassalle);0;;736.80;
7798104307967;te Inti Zen 8 BLENDS 15 saquitos;infusiones;Liliana pintofruta;-10;;5100.00;
7798104307943;te Inti Zen amazonia mango 15 saquitos;Varios;Liliana pintofruta;-9;;5100.00;
7798104300029;te Inti Zen BLANCO LYCHEE 15 saquitos;infusiones;Liliana pintofruta;-7;;5100.00;
7798104308070;te Inti Zen calma andina 15 saquitos;Varios;Liliana pintofruta;-5;;5100.00;
7798104307707;te Inti Zen CHAMAN CHAI 15 saquitos;infusiones;Liliana pintofruta;-11;;5100.00;
7798104308544;te Inti Zen dulce manzanilla 15 saquitos;Varios;Liliana pintofruta;-9;;5100.00;
7798104308568;te Inti Zen golden chai 15 saquitos;Varios;Liliana pintofruta;-12;;5100.00;
7798104308483;te Inti Zen HERBAL MIX 15 saquitos;infusiones;Liliana pintofruta;-3;;5100.00;
7798104307103;te Inti Zen ilumine 15 saquitos;Varios;Liliana pintofruta;-4;;5100.00;
7798104300036;te Inti Zen inti grey 15 saquitos;Varios;Liliana pintofruta;-14;;5100.00;
7798104308575;te Inti Zen INTI MATCHA 15 saquitos;infusiones;Liliana pintofruta;-4;;5100.00;
7798104308087;te Inti Zen inti yoga 15 saquitos;Varios;Liliana pintofruta;-9;;5100.00;
7798104307301;te Inti Zen patagonia bee 15 saquitos;Varios;Liliana pintofruta;-3;;5100.00;
7798104308452;te Inti Zen patagonia rooibos con frutos  rojos 15 saquitos;Varios;Liliana pintofruta;-3;;5100.00;
7798104307509;te Inti Zen silencio andino 15 saquitos;Varios;Liliana pintofruta;-5;;5100.00;
2496;Te Inti Zen TE NEGRO ORGAN. HEBRAS 80grs;infusiones;Liliana pintofruta;-3;;5100.00;
7798104308506;Te Inti Zen TE VERDE ORGAN. HEBRAS 80grs;infusiones;;-2;;5100.00;
7798104308551;te Inti Zen tres mentas 15 saquitos;Varios;Liliana pintofruta;-3;;5100.00;
7798104308469;te Inti Zen vainilla zen 15 saquitos;Varios;Liliana pintofruta;-7;;5100.00;
7798104300012;te Inti Zen VERDE CHAI 15 saquitos;infusiones;Liliana pintofruta;-4;;5100.00;
7798142380892;Te matcha Organikal 50 gr;infusiones;Beatriz cosméticos;-14;;13280.00;
2501;Te negro  rojo  verde en hebras 50 gr Namaskar;infusiones;Troncoso (All Natural Distribucion);0;;38.40;
2502;Te negro ajedrez agroec.25 saquitos;infusiones;Fernanda - Alimentos Naturales;0;;169.20;
2503;Te negro en hebras 50g Plut;yuyerio y condimentos;Yuyos Andy;0;;1500.00;
7798104308490;Te negro en hebras 80g;infusiones;;-2;;806.40;
2504;Te negro hebras Orgon;infusiones;Vivian Ban Cha;0;;247.20;
7798104307905;Té negro Inca Rose Inti Zen 15 saquitos;infusiones;;-9;;5100.00;
7798172740055;Te rojo Camellia Sinensis BANCHA ban cha;yuyerio y condimentos;;-16;0.00;1600.00;
2506;Te rojo en hebras 50g Plut;yuyerio y condimentos;Yuyos Andy;0;;1500.00;
7798185200256;Te verde 25 saquitos JESPER;yuyerio y condimentos;Yuyos Andy;0;0.00;2020.00;
2511;Te verde 50g Plut;yuyerio y condimentos;Yuyos Andy;-9;676.00;1950.00;
1874635;Te verde Camellia Sinensis BANCHA ban cha;yuyerio y condimentos;;-29;0.00;1600.00;
2512;Te verde hebras Orgon;infusiones;Vivian Ban Cha;0;;247.20;
2513;Te verde matcha micronizado;infusiones;Eco Tierra;0;160.37;5520.00;
2515;Teffitas Original x 120grs;galletas;Mi Soja (Soja SRL);0;114.55;213.60;
2516;Tekka 100 gr;Medicinales y Energeticos;María Inés jabón de coco;0;;796.80;
2517;Tekka 50 gr;Medicinales y Energeticos;María Inés jabón de coco;0;;571.20;
2518;tekka tsuki;Salsas y Mayonesas;tsuki;0;;471.60;
2519;tempeh tsuki;Salsas y Mayonesas;tsuki;0;;306.00;
2520;Tempeh x 200grs;cereales;TEMPEH.AR;0;;777.60;
2521;Tempeh x 400grs;cereales;TEMPEH.AR;0;;1328.40;
7798131060248;Teriyaki con vino PAMPA GOURMET;Salsas y Mayonesas;Green & CO;-1;;2271.60;
2522;Terravita Malbec 750ml;Bebidas;MAOAR;0;;325.20;
test;test;Aceites;;-1;;0.10;
724751015631;THANI Fideos arroz;fideos;Crackines (Milgal) Lucas;-5;0.00;1530.00;
724751092120;THANI Fideos arroz y espinaca;fideos;Crackines (Milgal) Lucas;-4;0.00;1530.00;
790757858718;THANI Fideos arroz y tomate;fideos;Crackines (Milgal) Lucas;-6;0.00;1530.00;
2524;Tilo x 50 gr Plut;yuyerio y condimentos;Yuyos Andy;-27;3042.00;7900.00;
23525323;Tintrura madre uña de gato SUMA QAMAÑA;Otros;;-1;0.00;8160.00;
2525;Tintura  hinojo ALSINA;Fitoterapia;El Ceibo;-4;206.39;2700.00;
2179685746;Tintura madre Ajo org 100ml SUMA QUAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-4;;2808.00;
2527;Tintura madre alsina ( Cardo Mariano, Canela);Medicinales y Energeticos;Herboristería Alsina;0;;318.00;
2528;Tintura madre alsina ( hinojo, boldo, carqueja, tilo, Bardana);Medicinales y Energeticos;Herboristería Alsina;-11;0.00;2700.00;
2529;Tintura madre alsina (aloe vera, pasionaria);Medicinales y Energeticos;Herboristería Alsina;0;;612.00;
2530;Tintura madre alsina (arnica, arandano o cedron);Medicinales y Energeticos;Herboristería Alsina;-1;0.00;5250.00;
2531;Tintura madre alsina (Artemisa, castaño de india);Medicinales y Energeticos;Herboristería Alsina;-1;;690.00;
2532;Tintura madre alsina (Curcuma);Medicinales y Energeticos;Herboristería Alsina;-5;;1944.00;
2533;Tintura madre alsina (gualeguay, calendula, castaño, congorosa);Medicinales y Energeticos;Herboristería Alsina;-1;0.00;2700.00;
2534;Tintura madre alsina (incayuyo, tomillo);Medicinales y Energeticos;Herboristería Alsina;-1;0.00;2700.00;
2535;Tintura madre alsina (Llanten, Melisa, cola caballo);Medicinales y Energeticos;Herboristería Alsina;0;;690.00;
2536;Tintura madre alsina (Manzanilla);Medicinales y Energeticos;Herboristería Alsina;-1;0.00;2700.00;
2537;Tintura madre alsina (Ruda, Lavanda);Medicinales y Energeticos;Herboristería Alsina;0;;804.00;
2538;Tintura madre alsina (valeriana);Medicinales y Energeticos;Herboristería Alsina;-1;;1272.00;
2539;Tintura madre alsina (yerba del pollo);Medicinales y Energeticos;Herboristería Alsina;0;;804.00;
2540;Tintura madre alsina Cedron;Medicinales y Energeticos;Herboristería Alsina;-1;;468.00;
2541;Tintura madre alsina echinacea;Medicinales y Energeticos;Herboristería Alsina;-6;0.00;5250.00;
2542;Tintura madre alsina Ginseng;Medicinales y Energeticos;Herboristería Alsina;-2;0.00;2700.00;
2543;Tintura madre alsina graviola;Medicinales y Energeticos;Herboristería Alsina;-1;;1416.00;
35467;Tintura madre Alsina Sauce Corteza;Medicinales y Energeticos;;0;;2700.00;
2544;Tintura madre alsina SUICO;Medicinales y Energeticos;Herboristería Alsina;0;;492.00;
2545;Tintura madre alsina Uña de gato;Medicinales y Energeticos;Herboristería Alsina;0;;864.00;
132513;Tintura madre AMBAY 100ml SUMA QAMAÑA;Conservas;;-1;0.00;10320.00;
2546;Tintura madre Antialergica Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-24;0.00;7250.00;
2547;Tintura madre Antimicotica Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-2;0.00;6540.00;
325252;Tintura madre ANTIPARASITARIA 100ml suma qamaña;Fitoterapia;;0;;7680.00;
136161;Tintura Madre arnica Pajaro Tigre 60ml;Cosmetica natural;;-3;0.00;7210.00;
2555;tintura madre Artemisa annua 100ml SUMA QAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-10;;6550.00;
235523;tintura madre Artemisa annua 30g SUMA QAMAÑA;Disecados;;0;;1280.00;
4447;Tintura Madre Calendula Pajaro Tigre;Medicinales y Energeticos;Pajaro Tigre;0;0.00;6590.00;
2556;tintura madre Cardo mariano 100 ml SUMA QAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-10;0.00;10880.00;
2557;Tintura madre Cardo Mariano Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-6;0.00;6590.00;
255911;Tintura madre Carqueja Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-3;0.00;5950.00;
2832;Tintura Madre Cola de Caballo 100ml SUMA QUAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-8;;6550.00;
2808;Tintura madre de Lapacho;Medicinales y Energeticos;;0;;213.60;
1884;Tintura madre de Moringa 100g SUMA QUAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-6;0.00;10320.00;
465465;Tintura madre de propoleo al 30% Suma Qamaña;Fitoterapia;SUMA QAMAÑA - Francisco Rios - maca;0;0.00;8500.00;
47474;Tintura madre Diente de Leon 100ml suma qamaña;Fitoterapia;;-4;0.00;7680.00;
2558;Tintura madre Diente de Leon Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-5;0.00;5950.00;
2811;Tintura madre eneldo (herb. alsina);Medicinales y Energeticos;Herboristería Alsina;0;0.00;3950.00;
2560;Tintura madre Equinacea Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-23;0.00;9330.00;
2561;tintura madre equinacea SUMA QAMAÑA (echinacea);Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-23;0.00;10880.00;
2562;Tintura madre expectorante 60 ml Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-21;0.00;7250.00;
2563;Tintura madre hepatoprotectora 60 cc Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-14;0.00;7250.00;
3522;Tintura madre Hinojo 100ml SUMA QAMAÑA;Fitoterapia;;-4;0.00;8160.00;
2564;Tintura madre inductora sueño Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-26;0.00;7950.00;
24842;Tintura madre Llanten Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-4;0.00;5950.00;
1274589;Tintura madre Malva Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-1;;1519.20;
12341234;Tintura madre MELENA DE LEON ARTESANAL;X;;-69;0.00;12000.00;
235713;Tintura madre Melisa 100ml SUMA QAMAÑA;Fitoterapia;;-3;;7680.00;
1227;Tintura Madre Melisa Pajaro Tigre;Medicinales y Energeticos;Pajaro Tigre;-2;0.00;5950.00;
231421;Tintura madre Ortiga Pajaro Tigre;X;;0;0.00;5950.00;
2565;tintura madre Paico 100ml SUMA QAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-17;0.00;10320.00;
4774474;tintura madre pasionaria Pajaro Tigre 60ml;Cosmetica natural;;-3;0.00;5950.00;
1234123;Tintura madre POLEN Y CORDYCEPS ARTESANAL;X;;-5;0.00;12000.00;
2567;Tintura madre propoleo 30ml Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-7;0.00;10200.00;
2566;Tintura madre propoleo 60ml Pajaro Tigre;Cosmetica natural;Pajaro Tigre;0;;5820.00;
123411;Tintura madre REISHI ARTESANAL;X;;-54;0.00;12000.00;
2568;Tintura madre SURTIDAS 60 cc Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-1;;382.80;
2572;Tintura madre TIERRA FLORIDA hojas de coca;Cosmetica natural;KEFIR TIERRA FLORIDA;-1;;2934.00;
124165;Tintura Madre Uña de gato Pajaro Tigre 60ml;Cosmetica natural;;-1;;3930.00;
236526;Tintura madre uñade gato SUMA QAMAÑA;Fitoterapia;;0;0.00;8160.00;
2661;Tintura Madre Valeriana 100ml SUMA QAMAÑA;Varios;SUMA QAMAÑA - Francisco Rios - maca;-11;0.00;8160.00;
2569;Tintura madre Venotonica Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-4;0.00;7210.00;
2810;Tintura madre yerba meona (herb. alsina);Medicinales y Energeticos;Herboristería Alsina;-2;0.00;2700.00;
2570;Tintura madreTIERRA FLORIDA (arnica, equinacea, sedante);Cosmetica natural;KEFIR TIERRA FLORIDA;-6;;2934.00;
2571;Tintura madreTIERRA FLORIDA (higado, aloe, clorofila, artritis, vias respiratorias);Cosmetica natural;KEFIR TIERRA FLORIDA;-10;;2934.00;
16382;Tinturas Madre Futuro Fungi (Todos);Medicinales y Energeticos;;-15;0.00;13700.00;
2574;Toallitas femeninas (L) AYLA;Varios;TOALLITAS AYLA (PAZ);-1;;1328.40;
2575;Toallitas femeninas (M) AYLA;Varios;TOALLITAS AYLA (PAZ);-3;;1135.20;
2576;Toallitas femeninas (S) AYLA;Varios;TOALLITAS AYLA (PAZ);-1;;973.20;
2577;Toallitas femeninas (XL) AYLA;Varios;TOALLITAS AYLA (PAZ);-1;;1503.60;
2579;Toallitas protectores diarios AYLA;Mujer y Maternidad;TOALLITAS AYLA (PAZ);0;;412.80;
TOFUMEI0001;Tofu ARTESANAL MEI;Refrigerados;Tofu Mei;-596;0.00;9200.00;
25827798383880021;Tofu Fetas org Soyana;Refrigerados;Soyana;-112;0.00;4960.00;
7798383880069;Tofu grill 200g SOYANA barbacoa;Refrigerados;;-3;0.00;5000.00;
7798383880076;Tofu grill 200g SOYANA chimichurri;Refrigerados;;-4;0.00;5000.00;
25837798383880014;Tofu organico Soyana 350 grs;Refrigerados;Soyana;-796;0.00;6900.00;
2584;Tofu TAO;Refrigerados;;0;0.00;1284.00;
7798154950373;Tomate Triturado 1LT TERRA SANA;Conservas;FJ ORGANICO;-4;;3140.40;
2586;Tomate triturado boca del tigre 1Lt;Salsas y Mayonesas;YERBAS CAMPESINAS -Cooperativa Rio Paraná Titrayju;0;;1284.00;
7798154950359;Tomate Triturado Organico 500ml TERRA SANA;Conservas;FJ ORGANICO;-20;;2271.60;
7788465825354;Tomate triturado SAPIENZA 1Lt;Salsas y Mayonesas;YERBAS CAMPESINAS -Cooperativa Rio Paraná Titrayju;-152;0.00;4500.00;
2588;Tomates deshidratados Plutarco x100g;frutos secos;Los Nogales;-45;560.90;1056.00;
2589;Tomates secos  Organicas Maelca 100gr;frutos secos;Ino (Maelca);-4;;973.20;
2590;Tomates secos Al sol x 100gr;Salsas y Mayonesas;Hecho en Argentina;-37;1144.00;2100.00;
2625;Tomates Secos Finca Paru;Bebidas;Hecho en Argentina;0;;736.80;
742832993715;Tomates secos NUESTRAS MANOS x 100gr;Almacen;Hecho en Argentina;-22;0.00;1992.00;
2592;Tomates triturados Las Arabias;Salsas y Mayonesas;YERBAS CAMPESINAS -Cooperativa Rio Paraná Titrayju;0;;450.00;
15355;Tomillo 25g Plut;yuyerio y condimentos;Yuyos Andy;-2;;2600.00;
2593;Tomillo 50g Plut;yuyerio y condimentos;Yuyos Andy;-26;0.00;2430.00;
4858700501275;Tonico facial Bioterra 100ml;Varios;Bio Terra;-5;;5598.00;
723540584839;Tonico herbario Prama;yuyerio y condimentos;Prama Nestor Palmetti;-4;;1716.00;
0720665957210;TOQUES GARBANZOS CASA VEGANA x420g;Comidas congeladas;;-34;0.00;5500.00;
0720665957227;TOQUES LENTEJAS CASA VEGANA x420g;Comidas congeladas;;-29;0.00;5500.00;
0720665957234;TOQUES THAI CASA VEGANA x420g;Comidas congeladas;;-59;0.00;5500.00;
0656750729212;TOQUES TIKKA CASA VEGANA x420g;Comidas congeladas;;-18;0.00;5500.00;
PLUT0016;Torta Galesa Plutarco;Panaderia y Comidas;Plutarco;-294;1691.55;8900.00;
7798015441095;Tortilla integral organica GRUN;Comidas congeladas;VIVET;-13;0.00;5900.00;
7798015441071;Tortilla tradicional GRUN;Panaderia y Comidas;;-3;;4870.00;
PUROM;Tortillas PURO MAIZ (Amarillo);Refrigerados;Puro Maiz;-149;0.00;5440.00;
2605;Tortillas PURO MAIZ (Morado);Refrigerados;Puro Maiz;-1;0.00;685.20;
7790495004401;Tostaditas Chia Yin Yan 120 gr;cereales;yin yang (dietetica cientifica);-104;0.00;1100.00;
7790495004395;tostaditas de quinoa YIN YANG 120g;Varios;yin yang (dietetica cientifica);-164;;1000.00;
2607;Totopos 250grs PURO MAIZ;Comidas congeladas;Puro Maiz;0;;685.20;
